cust_id,item_purchased,category,purchase_amount,size,color,season,review_rating,shipping_type,discount_applied,promo
3679,17,2,26,1,1,1,11,5,2,2
3680,5,4,72,2,23,3,1,6,2,2
3681,23,1,17,1,3,4,5,5,2,2
3682,7,1,54,4,12,1,18,4,2,2
3683,17,2,41,2,13,1,22,6,2,2
3684,22,2,58,2,18,4,6,3,2,2
3685,20,2,67,3,5,2,20,3,2,2
3686,19,2,23,3,19,3,2,5,2,2
3687,15,3,51,2,5,2,24,3,2,2
3688,17,2,25,3,11,3,5,4,2,2
3689,23,1,72,3,24,2,6,4,2,2
3690,13,1,11,3,19,1,21,5,2,2
3691,3,2,4,1,23,1,13,6,2,2
3692,15,3,2,4,15,3,24,4,2,2
3693,5,4,15,3,22,2,24,3,2,2
3694,3,2,27,2,23,3,23,1,2,2
3695,24,2,22,2,3,4,2,2,2,2
3696,20,2,14,2,24,1,22,5,2,2
3697,3,2,29,3,22,1,10,4,2,2
3698,10,2,47,3,17,4,6,5,2,2
3699,20,2,35,4,13,2,16,1,2,2
3700,1,1,36,2,14,1,2,6,2,2
3701,8,1,65,4,5,3,10,6,2,2
3702,15,3,47,2,5,2,21,6,2,2
3703,18,3,46,2,10,2,3,6,2,2
3704,15,3,64,1,21,1,5,5,2,2
3705,23,1,42,3,2,4,16,6,2,2
3706,20,2,46,3,21,3,8,3,2,2
3707,15,3,36,2,9,2,16,6,2,2
3708,7,1,60,2,7,1,10,1,2,2
3709,10,2,77,2,19,1,25,2,2,2
3710,22,2,24,2,20,1,12,3,2,2
3711,13,1,21,2,25,3,12,1,2,2
3712,9,1,43,4,16,1,8,3,2,2
3713,3,2,53,2,22,2,13,1,2,2
3714,18,3,68,2,16,2,2,2,2,2
3715,9,1,12,1,16,4,15,2,2,2
3716,23,1,15,1,15,1,10,3,2,2
3717,17,2,34,2,5,1,10,4,2,2
3718,25,2,66,4,24,3,18,2,2,2
3719,14,2,31,3,22,1,5,5,2,2
3720,14,2,72,2,19,3,17,3,2,2
3721,9,1,37,2,16,1,12,3,2,2
3722,5,4,41,3,17,1,16,4,2,2
3723,11,4,15,4,25,1,16,5,2,2
3724,15,3,11,2,1,2,12,3,2,2
3725,7,1,52,3,9,4,7,2,2,2
3726,6,2,81,1,22,4,20,4,2,2
3727,2,1,66,4,15,1,19,4,2,2
3728,22,2,64,2,7,3,11,4,2,2
3729,11,4,12,3,19,4,6,5,2,2
3730,4,3,63,2,21,2,23,1,2,2
3731,17,2,60,2,21,3,1,1,2,2
3732,9,1,43,2,11,2,7,1,2,2
3733,18,3,73,3,17,2,9,3,2,2
3734,22,2,39,2,13,1,23,4,2,2
3735,10,2,69,2,1,2,10,4,2,2
3736,15,3,25,3,15,2,7,1,2,2
3737,12,2,37,2,19,2,22,6,2,2
3738,13,1,4,1,13,4,25,3,2,2
3739,19,2,26,2,4,2,3,3,2,2
3740,23,1,12,2,14,1,18,3,2,2
3741,14,2,77,2,20,3,2,6,2,2
3742,17,2,77,2,18,2,8,1,2,2
3743,17,2,61,2,8,1,20,5,2,2
3744,14,2,9,3,6,1,12,3,2,2
3745,10,2,32,2,8,3,3,4,2,2
3746,22,2,22,3,7,2,19,2,2,2
3747,5,4,80,4,6,3,2,4,2,2
3748,24,2,34,3,14,2,19,6,2,2
3749,1,1,6,2,23,1,15,1,2,2
3750,3,2,76,3,25,4,5,1,2,2
3751,10,2,69,2,7,1,7,3,2,2
3752,13,1,78,1,20,1,18,3,2,2
3753,5,4,62,3,17,4,17,1,2,2
3754,23,1,7,1,22,4,18,4,2,2
3755,18,3,22,2,22,3,20,2,2,2
3756,20,2,74,2,16,1,10,3,2,2
3757,20,2,50,3,21,2,24,2,2,2
3758,20,2,25,3,19,1,21,1,2,2
3759,15,3,35,1,2,2,3,6,2,2
3760,21,3,42,2,17,2,11,6,2,2
3761,22,2,61,2,16,1,7,4,2,2
3762,1,1,11,2,9,3,4,4,2,2
3763,19,2,75,3,9,1,5,6,2,2
3764,17,2,5,4,19,4,21,5,2,2
3765,22,2,2,2,13,1,11,4,2,2
3766,13,1,33,2,9,3,19,5,2,2
3767,8,1,40,2,2,1,25,4,2,2
3768,19,2,32,4,2,3,7,3,2,2
3769,24,2,16,2,25,4,16,3,2,2
3770,7,1,68,3,9,3,12,5,2,2
3771,14,2,23,3,2,3,16,6,2,2
3772,25,2,67,2,19,4,2,2,2,2
3773,14,2,7,3,25,1,7,4,2,2
3774,24,2,41,2,23,3,11,6,2,2
3775,7,1,64,1,6,4,15,5,2,2
3776,2,1,44,1,17,2,3,1,2,2
3777,21,3,6,3,14,2,17,5,2,2
3778,19,2,46,2,13,1,19,2,2,2
3779,21,3,41,2,6,1,5,3,2,2
3780,12,2,56,4,11,2,16,2,2,2
3781,21,3,38,3,25,1,17,3,2,2
3782,4,3,80,2,17,4,13,5,2,2
3783,11,4,26,3,15,2,4,3,2,2
3784,7,1,47,4,15,3,8,3,2,2
3785,22,2,34,2,23,4,21,4,2,2
3786,12,2,75,3,11,4,14,5,2,2
3787,4,3,28,3,25,1,12,1,2,2
3788,3,2,61,2,17,1,12,1,2,2
3789,9,1,46,4,21,2,8,4,2,2
3790,17,2,56,2,12,3,14,2,2,2
3791,8,1,26,4,1,3,20,5,2,2
3792,23,1,32,2,8,2,13,6,2,2
3793,16,1,39,1,22,3,2,2,2,2
3794,23,1,1,2,17,1,16,5,2,2
3795,16,1,63,2,23,3,12,1,2,2
3796,7,1,73,2,5,2,1,2,2,2
3797,19,2,62,2,11,1,8,3,2,2
3798,23,1,25,2,8,3,1,4,2,2
3799,13,1,53,1,4,4,8,4,2,2
3800,11,4,7,3,23,4,2,6,2,2
3801,24,2,7,2,22,1,24,4,2,2
3802,3,2,65,2,16,2,26,6,2,2
3803,16,1,53,1,22,2,8,1,2,2
3804,8,1,36,2,23,2,12,5,2,2
3805,9,1,58,2,14,1,3,1,2,2
3806,16,1,38,2,9,1,7,5,2,2
3807,4,3,52,2,21,2,6,5,2,2
3808,3,2,20,3,16,2,5,4,2,2
3809,22,2,9,2,17,4,23,2,2,2
3810,18,3,14,1,13,4,13,5,2,2
3811,20,2,60,3,16,1,15,3,2,2
3812,2,1,11,2,13,4,16,5,2,2
3813,20,2,56,2,17,2,4,4,2,2
3814,14,2,70,2,15,3,17,2,2,2
3815,6,2,76,2,15,4,18,3,2,2
3816,9,1,25,2,4,1,19,2,2,2
3817,5,4,67,1,20,3,19,6,2,2
3818,16,1,72,2,12,1,2,2,2,2
3819,21,3,22,4,10,4,14,3,2,2
3820,14,2,80,1,7,2,5,2,2,2
3821,2,1,46,2,18,4,26,5,2,2
3822,21,3,29,2,7,3,22,3,2,2
3823,9,1,22,1,7,2,8,3,2,2
3824,17,2,23,2,7,3,6,5,2,2
3825,19,2,7,2,14,3,16,3,2,2
3826,19,2,16,3,9,1,17,2,2,2
3827,11,4,12,2,8,3,16,2,2,2
3828,13,1,54,2,19,3,17,5,2,2
3829,3,2,63,2,5,2,10,3,2,2
3830,14,2,13,2,10,2,5,3,2,2
3831,9,1,8,2,10,3,6,1,2,2
3832,1,1,67,3,20,2,16,4,2,2
3833,4,3,19,4,18,4,24,1,2,2
3834,11,4,74,3,8,3,22,3,2,2
3835,10,2,40,2,12,4,17,1,2,2
3836,15,3,39,3,20,4,2,2,2,2
3837,20,2,65,2,23,2,1,3,2,2
3838,10,2,81,2,9,2,24,3,2,2
3839,6,2,6,3,9,3,18,2,2,2
3840,15,3,10,2,16,2,15,3,2,2
3841,12,2,23,2,22,2,13,2,2,2
3842,12,2,38,3,17,1,18,1,2,2
3843,11,4,65,3,11,4,18,4,2,2
3844,9,1,52,3,20,4,16,3,2,2
3845,19,2,68,1,6,1,26,4,2,2
3846,24,2,33,2,9,4,25,5,2,2
3847,3,2,39,3,15,3,16,2,2,2
3848,24,2,15,1,3,1,8,1,2,2
3849,13,1,41,2,12,4,6,4,2,2
3850,10,2,49,1,6,4,2,2,2,2
3851,13,1,55,3,10,3,20,1,2,2
3852,16,1,64,2,17,3,15,3,2,2
3853,9,1,60,2,16,1,16,1,2,2
3854,23,1,57,2,11,1,16,6,2,2
3855,25,2,1,2,2,2,18,3,2,2
3856,17,2,42,4,11,3,20,4,2,2
3857,15,3,59,1,4,3,1,3,2,2
3858,9,1,2,1,25,3,7,6,2,2
3859,25,2,58,2,14,4,11,6,2,2
3860,19,2,69,1,3,1,6,1,2,2
3861,23,1,45,2,22,3,20,4,2,2
3862,11,4,38,2,25,2,25,5,2,2
3863,17,2,30,3,22,4,4,4,2,2
3864,16,1,16,2,15,3,9,3,2,2
3865,25,2,80,1,3,4,25,2,2,2
3866,19,2,23,2,14,2,18,6,2,2
3867,9,1,13,2,1,4,9,1,2,2
3868,11,4,2,3,11,3,3,5,2,2
3869,6,2,10,4,12,4,9,1,2,2
3870,5,4,45,3,6,2,14,3,2,2
3871,15,3,27,3,11,1,8,4,2,2
3872,25,2,78,2,2,1,17,1,2,2
3873,11,4,75,2,9,2,19,5,2,2
3874,15,3,24,3,20,3,16,5,2,2
3875,24,2,35,4,1,3,15,1,2,2
3876,9,1,32,2,17,4,9,1,2,2
3877,18,3,66,1,6,1,2,1,2,2
3878,10,2,77,2,14,2,18,4,2,2
3879,9,1,23,2,17,3,10,1,2,2
3880,20,2,44,3,13,4,17,3,2,2
3881,17,2,1,2,19,4,15,3,2,2
3882,16,1,6,3,20,2,4,1,2,2
3883,14,2,76,3,3,1,2,3,2,2
3884,9,1,19,4,18,1,16,4,2,2
3885,15,3,10,2,4,1,25,2,2,2
3886,22,2,45,3,18,4,8,3,2,2
3887,13,1,73,1,4,3,15,2,2,2
3888,17,2,15,2,5,2,3,2,2,2
3889,21,3,50,2,23,2,10,5,2,2
3890,6,2,46,1,25,2,11,2,2,2
3891,17,2,62,4,9,4,2,5,2,2
3892,6,2,11,3,16,4,23,3,2,2
3893,13,1,67,3,10,3,11,5,2,2
3894,9,1,45,3,24,1,9,6,2,2
3895,20,2,59,3,24,2,15,1,2,2
3896,10,2,9,3,22,3,18,1,2,2
3897,1,1,30,3,24,2,21,6,2,2
3898,2,1,14,3,9,2,5,5,2,2
3899,18,3,58,1,4,3,14,2,2,2
3900,8,1,62,2,1,2,7,6,2,2
